UNDER_CONSTRUCTION,RERA,BHK_NO.,SQUARE_FT,READY_TO_MOVE,RESALE,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS),POSTED_BY_Dealer,POSTED_BY_Owner,BHK_OR_RK_RK
False,False,2,1265.155509,True,True,30.696627000000003,76.693764,24.0,False,True,False
True,True,2,880.195599,False,True,19.085225,73.661835,36.0,True,False,False
False,False,2,809.9453758,True,True,24.69028,78.41889,43.0,True,False,False
False,False,3,1860.622463,True,True,28.2102,76.8606,55.0,False,True,False
False,True,2,955.6076796,True,True,19.239813,72.962722,110.0,True,False,False
True,True,3,723.5570284,False,True,28.380159999999997,77.369936,26.2,True,False,False
True,True,2,865.0519031,False,True,19.161955,72.839616,130.0,True,False,False
True,True,3,1336.8421050000002,False,False,17.546483,78.480303,50.8,True,False,False
False,False,3,2857.142857,True,False,28.440728000000004,77.114195,350.0,True,False,False
False,True,3,1725.0842940000002,True,True,19.01891,73.039292,220.0,True,False,False
False,False,3,1449.695564,True,True,26.832353,75.841749,50.0,False,True,False
False,False,2,1000.0,True,True,22.486964,88.313191,90.0,False,True,False
False,False,3,1396.843135,True,True,12.9657,77.7188,100.0,True,False,False
False,True,3,1974.038404,True,True,31.292091,75.543763,330.0,True,False,False
True,True,3,1114.285714,False,True,21.080409,79.098334,31.2,True,False,False
True,True,4,1854.240568,False,False,28.429614,77.481711,230.0,True,False,False
True,True,3,2026.902524,False,True,30.654128000000004,76.732427,110.0,True,False,False
False,True,4,1656.067833,True,True,19.371618,72.824114,250.0,True,False,False
False,True,2,1098.901099,True,True,18.097689000000003,74.735239,100.0,True,False,False
False,False,3,1800.25718,True,True,30.664299,76.817624,42.0,True,False,False
False,False,2,904.9773756,True,True,12.89911,80.169,38.0,True,False,False
False,False,2,8752.73523,True,True,11.03143,77.01262,40.0,False,True,False
False,False,3,1200.0,True,True,21.6,73.0,24.0,False,True,False
False,False,3,2294.1970309999997,True,True,13.338634,77.759291,85.0,False,True,False
False,False,2,948.6040609,True,True,28.9196,76.8972,29.9,True,False,False
True,True,1,680.0151114,False,True,24.69028,78.41889,36.0,True,False,False
False,True,3,1632.940574,True,True,19.0167,72.8167,510.0,True,False,False
True,False,2,1172.180255,False,True,26.142985,91.767427,45.0,True,False,False
False,False,2,1125.967628,True,True,19.2361,72.8338,160.0,True,False,False
False,False,3,1550.120565,True,True,21.151313,79.126071,90.0,False,True,False
False,False,3,1100.28293,True,True,22.312358,73.145436,35.0,True,False,False
False,True,2,1200.025264,True,True,19.1615,72.8731,190.0,True,False,False
True,True,3,1158.185009,False,True,25.356042,83.022258,46.2,True,False,False
False,False,2,900.0473708999999,True,True,12.9182,80.0824,38.0,False,True,False
False,False,3,1414.200321,True,True,13.34222,77.10167,97.0,True,False,False
False,False,3,1888.574127,True,True,28.406388,77.342588,60.0,True,False,False
False,True,3,1933.356079,True,True,28.651918,77.348794,170.0,True,False,False
False,True,3,1588.08933,True,True,26.900926,75.775927,51.2,True,False,False
False,False,4,2580.867171,True,True,23.19046,77.473795,75.0,True,False,False
True,True,2,876.4400271,False,True,18.669919,73.853723,38.8,True,False,False
False,False,3,1200.0,True,True,12.9376465,80.1311095,90.0,False,True,False
False,False,2,644.0927494,True,True,12.972166,80.24878000000001,35.0,False,True,False
False,False,2,723.0851633999999,True,True,13.09,80.27,27.0,False,True,False
False,False,2,1156.069364,True,True,19.957301,73.839897,80.0,True,False,False
False,True,2,881.9100882000001,True,True,19.249861,72.96386600000001,82.0,True,False,False
False,False,2,900.0715966,True,True,24.69028,78.41889,88.0,True,False,False
False,True,2,1440.023753,True,True,18.627,73.7829,97.0,True,False,False
False,False,2,1320.0,True,True,20.5967,72.8987,39.6,False,True,False
False,False,5,10791.36691,True,True,31.32556,75.57916999999999,45.0,False,True,False
False,False,2,1250.0,True,True,12.91668,77.59196,220.0,True,False,False
False,False,2,1289.134438,True,True,19.062322,72.88075400000001,70.0,False,True,False
False,True,2,909.9437148,True,True,18.5993,73.7625,58.2,True,False,False
True,False,2,1284.796574,False,True,17.815234,83.35818,60.0,False,True,False
True,False,3,1360.869565,False,True,23.352324,85.28718,62.6,True,False,False
False,False,3,1100.070972,True,True,22.54111,88.33778000000001,31.0,True,False,False
False,False,1,1000.0,True,True,12.96991,77.59796,250.0,False,True,False
False,False,2,900.0,True,True,23.185601,77.43543299999999,18.0,True,False,False
False,False,1,550.0,True,True,28.6496,77.402621,22.0,False,True,False
False,True,4,3594.2735299999995,True,True,12.9847,77.5491,590.0,True,False,False
False,False,2,784.4212836,True,True,12.9828,80.1264,28.6,False,True,False
False,False,3,2079.002079,True,True,19.218498,72.992114,270.0,True,False,False
False,False,3,1925.025329,True,True,12.90015,80.22791,95.0,False,True,False
False,False,3,1793.75,True,True,28.577672999999997,77.389781,86.1,True,False,False
False,False,2,1000.0,True,True,12.960634,77.523237,45.0,True,False,False
True,False,2,1050.175029,False,True,17.829244,83.334838,36.0,True,False,False
False,False,2,925.0834092,True,True,28.686091,77.334644,30.5,False,True,False
False,False,3,3344.481605,True,True,28.403138,77.070052,300.0,True,False,False
False,False,1,400.0,True,True,22.54111,88.33778000000001,22.0,True,False,False
False,False,3,1785.714286,True,True,13.055985,77.622157,98.0,True,False,False
False,False,2,950.1187648,True,True,28.708257,77.33883399999999,20.0,True,False,False
False,False,3,1657.153379,True,True,21.0,77.0,90.0,False,True,False
False,False,4,1679.966401,True,True,28.659979999999997,77.37027900000001,120.0,False,True,False
False,False,3,1250.0,True,True,19.083336,72.83666,700.0,True,False,False
True,False,3,1480.306635,False,True,20.26444,85.82806,56.0,True,False,False
False,False,3,1310.833208,True,True,12.976741,77.674509,87.0,False,True,False
True,False,2,1309.243257,False,True,12.96991,77.59796,100.0,True,False,False
False,True,3,850.3401361,True,True,28.5041,77.381557,80.0,False,True,False
False,False,3,1425.081433,True,True,12.91,77.64,70.0,False,True,False
True,False,3,1300.052002,False,True,17.815234,83.35818,50.0,False,True,False
False,True,2,1015.228426,True,True,26.900926,75.775927,32.0,True,False,False
True,True,2,990.7120743,False,True,18.5438,73.9438,57.6,True,False,False
False,False,3,1437.371663,True,True,28.427662,77.339119,49.0,False,True,False
False,False,3,1955.371521,True,True,22.5922,88.484911,85.0,True,False,False
False,False,3,1209.909737,True,True,22.636865,88.471515,63.0,True,False,False
True,False,2,740.0,False,False,22.581132,88.261503,22.2,True,False,False
False,False,2,1049.868766,True,True,18.52361,73.84778,68.0,True,False,False
False,True,2,1190.23603,True,True,18.490075,73.968862,59.0,True,False,False
False,False,3,1750.2917149999998,True,True,11.0,76.96667,90.0,False,True,False
False,False,2,1200.0,True,True,21.178771,72.810985,42.0,False,True,False
False,False,3,1166.105209,True,True,22.43917,88.39583,45.0,False,True,False
False,True,4,2541.589649,True,True,28.560719,77.386208,110.0,True,False,False
True,True,2,742.7258806,False,False,28.429614,77.481711,67.9,True,False,False
False,False,3,1350.088275,True,True,30.692243,76.750614,130.0,True,False,False
False,False,3,1230.228471,True,True,28.194909999999997,76.826552,35.0,False,True,False
False,False,2,1100.016923,True,True,18.52361,73.84778,65.0,True,False,False
False,True,3,1958.041958,True,True,30.662283,76.822397,70.0,False,True,False
False,False,3,1840.101523,True,True,30.662283,76.822397,58.0,True,False,False
True,True,2,873.6608792000002,False,True,24.69028,78.41889,47.3,True,False,False
False,False,2,1100.0,True,True,18.490075,73.968862,66.0,True,False,False
False,False,1,750.3410641,True,True,20.633329999999997,72.93333,11.0,False,True,False
False,True,3,1763.103061,True,True,13.0318,77.6583,110.0,True,False,False
False,False,2,1350.438893,True,True,30.657375,76.85385500000001,40.0,False,True,False
False,False,2,831.0249307,True,True,22.12703,88.51872900000001,33.0,True,False,False
False,False,3,1156.069364,True,True,22.4426,88.4304,40.0,False,True,False
True,True,3,2026.5291079999995,False,True,30.654128000000004,76.732427,110.0,True,False,False
False,False,4,3410.5187579999997,True,True,30.661104,76.746082,190.0,False,True,False
False,True,5,9000.090001,True,True,18.5211,73.8403,2000.0,True,False,False
False,False,2,1101.564221,True,True,19.218498,72.992114,150.0,True,False,False
True,True,2,822.2454776000001,False,True,19.249861,72.96386600000001,110.0,True,False,False
False,False,2,839.5378691,True,True,12.9974,80.0966,32.7,True,False,False
False,True,3,1175.092066,True,True,28.579004,77.431173,35.1,True,False,False
False,False,3,1930.109711,True,True,22.5922,88.484911,95.0,True,False,False
False,False,3,1215.066829,True,True,19.147866,72.932609,200.0,True,False,False
False,True,3,1477.272727,True,True,30.746868,76.804973,39.0,True,False,False
False,False,3,1280.150923,True,True,12.960634,77.523237,95.0,True,False,False
False,False,3,1809.954751,True,True,26.850391,75.814198,92.0,False,True,False
False,False,4,2666.666667,True,True,28.568096,77.390253,120.0,True,False,False
False,False,3,1754.385965,True,True,9.930471,76.271273,65.0,True,False,False
False,False,2,780.0312012,True,True,30.694045000000003,76.888531,45.0,False,True,False
False,False,3,1991.003613,True,True,22.5922,88.484911,270.0,True,False,False
False,False,2,1580.570547,True,True,26.832353,75.841749,41.0,False,True,False
False,False,4,1349.983125,True,True,30.673383,76.733924,40.0,False,True,False
False,False,3,1429.199648,True,True,26.92652,80.948937,65.0,False,True,False
False,True,2,61348.02421,True,False,19.249861,72.96386600000001,9020.0,True,False,False
False,False,1,620.0055112000001,True,True,23.234655,72.651815,45.0,True,False,False
True,True,3,955.0396709,False,False,24.69028,78.41889,130.0,True,False,False
False,False,2,1290.137615,True,True,12.96991,77.59796,67.5,True,False,False
False,False,1,620.0177147999999,True,True,19.18,72.96333,56.0,True,False,False
False,False,2,1328.125,True,True,26.91868,75.750399,42.5,True,False,False
False,False,3,1534.090909,True,True,25.935929,74.68249399999999,45.9,False,True,False
False,False,2,912.0583717,True,True,18.5101,73.8141,95.0,True,False,False
False,False,2,1161.068045,True,True,13.141581,77.749756,67.4,True,False,False
True,False,4,2325.180847,False,True,26.850391,75.814198,270.0,False,True,False
False,True,2,1043.980453,True,True,18.452663,73.93104,47.0,True,False,False
False,False,3,1418.955794,True,True,12.96991,77.59796,78.0,True,False,False
False,False,2,1100.151745,True,True,26.773189,75.61191,29.0,False,True,False
False,False,3,1346.666667,True,False,10.159679,76.38519000000001,60.6,False,False,False
True,True,2,1353.039134,False,True,12.905368,77.580403,130.0,True,False,False
True,True,1,700.0538502999999,False,True,19.1758,72.8643,78.0,True,False,False
False,False,3,1500.0,True,True,12.9958935,77.761394,60.0,True,False,False
True,True,2,817.0228047999999,False,True,18.627,73.7829,91.0,True,False,False
False,False,3,1781.806815,True,True,23.182972,72.611485,57.0,False,True,False
False,False,2,1110.406091,True,True,21.104470000000003,79.092709,140.0,True,False,False
False,False,2,1125.895599,True,True,24.69028,78.41889,88.0,True,False,False
False,True,2,800.0,True,True,19.6394,72.7256,24.4,True,False,False
False,False,1,580.0464037,True,True,22.1764,75.8193,15.0,False,True,False
False,False,2,1091.791347,True,True,19.1145,72.8712,270.0,True,False,False
False,False,2,900.0,True,True,23.692276,86.963128,23.4,True,False,False
False,False,3,1857.416007,True,True,28.394375,77.35722700000001,68.0,True,False,False
False,False,2,750.0750075,True,True,22.140267,88.40308900000001,25.0,True,False,False
True,True,3,1600.0,False,False,26.91868,75.750399,60.0,False,False,False
False,True,2,766.0167131000001,True,True,28.578498,77.397634,33.0,True,False,False
False,False,2,696.969697,True,True,24.69028,78.41889,230.0,True,False,False
False,False,3,1253.213368,True,True,22.459169,88.36450500000001,39.0,True,False,False
False,False,2,1142.0151039999998,True,True,12.9816,77.6729,62.0,True,False,False
False,True,4,2371.695179,True,True,30.4571,78.055,91.5,True,False,False
True,False,3,1585.795609,False,True,23.35556,85.33471999999999,58.5,True,False,False
False,True,3,1622.405713,True,True,24.69028,78.41889,72.7,True,False,False
False,False,3,2019.068985,True,True,18.5101,73.8141,360.0,True,False,False
False,False,2,1054.097056,True,True,12.928575,77.58572099999999,53.0,False,True,False
False,False,2,1075.017527,True,True,19.038205,73.06612,92.0,True,False,False
True,True,2,896.2103107,False,True,18.6182,73.7447,52.5,True,False,False
True,True,2,1155.094095,False,True,12.928575,77.58572099999999,89.0,True,False,False
False,False,1,595.0297515,True,True,19.2167,73.0833,34.0,True,False,False
False,False,3,1864.207221,True,True,12.96991,77.59796,95.0,True,False,False
False,False,2,1200.082764,True,True,28.583703999999997,77.360401,58.0,True,False,False
False,False,1,625.0,True,True,18.452663,73.93104,29.0,True,False,False
True,True,2,1097.774444,False,False,13.11389,77.59833,43.9,False,False,False
False,False,3,1387.484197,True,True,28.874383,77.113251,43.9,True,False,False
False,False,2,746.0459563999999,True,True,18.573994,73.753171,25.0,False,True,False
False,False,1,49.00009188,True,True,16.979477499999998,82.240758,16.0,False,True,False
False,False,2,1149.095088,True,True,26.696758000000003,90.513797,120.0,True,False,False
False,True,2,976.8203179,True,True,19.139348,72.820458,370.0,True,False,False
False,True,2,1041.219407,True,True,28.59632,77.38143000000001,48.5,True,False,False
True,False,1,684.7183318,False,True,19.05871,72.89969,110.0,True,False,False
False,False,3,1220.063263,True,True,22.54111,88.33778000000001,54.0,True,False,False
False,False,2,843.4256055,True,True,26.9883,75.5846,19.5,True,False,False
False,False,3,1500.0,True,True,9.946434,76.347436,60.0,False,True,False
False,True,1,676.0411033,True,True,27.16726,75.70950500000001,50.0,True,False,False
False,False,3,2117.852249,True,True,12.9958935,77.761394,170.0,True,False,False
False,True,3,1859.861592,True,False,22.294094,73.23368599999999,43.0,True,False,False
False,True,2,592.020592,True,True,28.406388,77.342588,23.0,True,False,False
False,False,3,1500.0789519999998,True,True,13.061261,77.596486,95.0,False,True,False
False,True,3,919.8362691,True,True,19.1849,72.8347,200.0,True,False,False
False,False,3,2000.0,True,True,28.4278,77.0973,130.0,True,False,False
False,True,3,1595.084776,True,True,19.1615,72.8731,270.0,True,False,False
False,False,2,1115.133961,True,True,21.56128,74.21238000000001,77.0,True,False,False
True,True,2,988.4057971,False,True,26.860559999999996,80.91583,34.1,True,False,False
False,False,3,1266.244585,True,True,28.368269,77.37273,38.0,True,False,False
False,False,1,607.0640177,True,True,18.442587,73.829832,33.0,False,True,False
True,True,3,1404.02347,False,True,28.429614,77.481711,67.0,True,False,False
False,False,3,3115.264798,True,True,28.5216,77.3863,270.0,True,False,False
False,False,3,1293.033781,True,True,12.88784,77.654131,80.0,False,True,False
False,True,1,670.8782915,True,True,18.503344,73.842635,120.0,True,False,False
False,True,3,1431.005111,True,True,19.1615,72.8731,210.0,True,False,False
